puzzleDate,difficulty,solutionGrid,staticCells,words,definitions
7/25/2026,Hard,"[
 [""R"", ""U"", ""D"", ""D"", ""Y""],
 [""E"", null, ""E"", null, ""O""],
 [""H"", ""A"", ""I"", ""K"", ""U""],
 [""A"", null, ""G"", null, ""T""],
 [""B"", ""E"", ""N"", ""C"", ""H""]
    ]","[
      [false, false, true, false, false],
      [true, null, false, null, false],
      [true, true, false, true, true],
      [false, null, false, null, false],
      [true, true, true, true, false]
    ]","[""RUDDY"",""HAIKU"",""BENCH"",""REHAB"",""DEIGN"",""YOUTH""]","[{""word"":""RUDDY"",""pos"":""noun"",""def"":""A ruddy duck.""},{""word"":""HAIKU"",""pos"":""noun"",""def"":""A Japanese poem in three lines, the first and last consisting of five morae, and the second consisting of seven morae, usually with an emphasis on the season or a naturalistic theme.""},{""word"":""BENCH"",""pos"":""noun"",""def"":""A long seat with or without a back, found for example in parks and schools.""},{""word"":""REHAB"",""pos"":""noun"",""def"":""Rehabilitation, especially to treat the use of recreational drugs.""},{""word"":""DEIGN"",""pos"":""verb"",""def"":""To condescend; to do despite a perceived affront to one's dignity.""},{""word"":""YOUTH"",""pos"":""noun"",""def"":""The quality or state of being young.""}]"
7/26/2026,Easy,"[
 [""D"", ""E"", ""I"", ""T"", ""Y""],
 [""R"", null, ""M"", null, ""U""],
 [""A"", ""M"", ""B"", ""E"", ""R""],
 [""K"", null, ""U"", null, ""T""],
 [""E"", ""P"", ""E"", ""E"", ""S""]
    ]","[
      [true, false, false, true, true],
      [true, null, true, null, false],
      [false, false, true, true, true],
      [false, null, true, null, false],
      [true, true, false, false, true]
    ]","[""DEITY"",""AMBER"",""EPEES"",""DRAKE"",""IMBUE"",""YURTS""]","[{""word"":""DEITY"",""pos"":""noun"",""def"":""A supernatural divine being; a god or goddess.""},{""word"":""AMBER"",""pos"":""noun"",""def"":""Ambergris, the waxy product of the sperm whale.""},{""word"":""EPEES"",""pos"":""noun"",""def"":""A sharp-pointed dueling sword with a bell-shaped guard, used (with the end blunted) in sport fencing.""},{""word"":""DRAKE"",""pos"":""noun"",""def"":""A male duck.""},{""word"":""IMBUE"",""pos"":""verb"",""def"":""To wet or stain an object completely with some physical quality.""},{""word"":""YURTS"",""pos"":""noun"",""def"":""A large, round, semi-permanent tent with vertical walls and a conical roof, usually associated with Central Asia and Mongolia (where it is known as a ger).""}]"
7/26/2026,Medium,"[
 [""G"", ""A"", ""U"", ""N"", ""T""],
 [""U"", null, ""N"", null, ""O""],
 [""I"", ""N"", ""D"", ""E"", ""X""],
 [""L"", null, ""E"", null, ""I""],
 [""D"", ""U"", ""R"", ""O"", ""C""]
    ]","[
      [true, false, false, true, true],
      [true, null, false, null, false],
      [false, false, true, true, false],
      [true, null, false, null, true],
      [true, true, false, true, true]
    ]","[""GAUNT"",""INDEX"",""DUROC"",""GUILD"",""UNDER"",""TOXIC""]","[{""word"":""GAUNT"",""pos"":""adjective"",""def"":""Lean, angular and bony""},{""word"":""INDEX"",""pos"":""noun"",""def"":""An alphabetical listing of items and their location.""},{""word"":""DUROC"",""pos"":""noun"",""def"":""A pig of a reddish breed developed in North America.""},{""word"":""GUILD"",""pos"":""noun"",""def"":""A group or association mainly of tradespeople made up of merchants, craftspeople, or artisans for mutual aid, particularly in the Middle Ages.""},{""word"":""UNDER"",""pos"":""adjective"",""def"":""Being lower; being beneath something.""},{""word"":""TOXIC"",""pos"":""adjective"",""def"":""Having a chemical nature that is harmful to health or lethal if consumed or otherwise entering into the body in sufficient quantities.""}]"
7/26/2026,Hard,"[
 [""C"", ""H"", ""A"", ""M"", ""P""],
 [""L"", null, ""M"", null, ""E""],
 [""A"", ""V"", ""E"", ""R"", ""T""],
 [""I"", null, ""N"", null, ""T""],
 [""M"", ""A"", ""D"", ""L"", ""Y""]
    ]","[
      [true, false, false, true, false],
      [true, null, false, null, false],
      [false, true, true, false, true],
      [false, null, true, null, true],
      [false, false, false, true, false]
    ]","[""CHAMP"",""AVERT"",""MADLY"",""CLAIM"",""AMEND"",""PETTY""]","[{""word"":""CHAMP"",""pos"":""noun"",""def"":""Buddy, sport, mate (as a term of address)""},{""word"":""AVERT"",""pos"":""verb"",""def"":""To turn aside or away.""},{""word"":""MADLY"",""pos"":""adverb"",""def"":""In a mad manner; without reason or understanding; wildly.""},{""word"":""CLAIM"",""pos"":""noun"",""def"":""A demand of ownership made for something.""},{""word"":""AMEND"",""pos"":""noun"",""def"":""(usually in the plural) An act of righting a wrong; compensation.""},{""word"":""PETTY"",""pos"":""noun"",""def"":""(usually in the plural) A little schoolboy, either in grade or size.""}]"
7/27/2026,Easy,"[
 [""C"", ""H"", ""E"", ""E"", ""K""],
 [""U"", null, ""Q"", null, ""N""],
 [""R"", ""O"", ""U"", ""G"", ""E""],
 [""V"", null, ""I"", null, ""E""],
 [""E"", ""X"", ""P"", ""E"", ""L""]
    ]","[
      [true, false, false, false, true],
      [true, null, false, null, false],
      [true, false, true, true, false],
      [false, null, true, null, true],
      [true, false, false, true, true]
    ]","[""CHEEK"",""ROUGE"",""EXPEL"",""CURVE"",""EQUIP"",""KNEEL""]","[{""word"":""CHEEK"",""pos"":""noun"",""def"":""The soft skin on each side of the face, below the eyes; the outer surface of the sides of the oral cavity.""},{""word"":""ROUGE"",""pos"":""noun"",""def"":""Red or pink makeup to add colour to the cheeks; blusher.""},{""word"":""EXPEL"",""pos"":""verb"",""def"":""To eject or erupt.""},{""word"":""CURVE"",""pos"":""noun"",""def"":""A gentle bend, such as in a road.""},{""word"":""EQUIP"",""pos"":""verb"",""def"":""To supply with something necessary in order to carry out a specific action or task; to provide with (e.g. weapons, provisions, munitions, rigging)""},{""word"":""KNEEL"",""pos"":""verb"",""def"":""To rest on one's bent knees, sometimes only one; to move to such a position.""}]"
7/27/2026,Medium,"[
 [""M"", ""A"", ""J"", ""O"", ""R""],
 [""E"", null, ""E"", null, ""U""],
 [""D"", ""O"", ""T"", ""E"", ""D""],
 [""I"", null, ""T"", null, ""E""],
 [""C"", ""O"", ""Y"", ""E"", ""R""]
    ]","[
      [true, false, true, false, true],
      [false, null, true, null, false],
      [true, true, true, false, false],
      [false, null, true, null, false],
      [true, true, false, false, true]
    ]","[""MAJOR"",""DOTED"",""COYER"",""MEDIC"",""JETTY"",""RUDER""]","[{""word"":""MAJOR"",""pos"":""noun"",""def"":""A military rank between captain and lieutenant colonel.""},{""word"":""DOTED"",""pos"":""verb"",""def"":""(usually with on) To be weakly or foolishly fond of somebody.""},{""word"":""COYER"",""pos"":""adjective"",""def"":""Bashful, shy, retiring.""},{""word"":""MEDIC"",""pos"":""noun"",""def"":""A doctor.""},{""word"":""JETTY"",""pos"":""noun"",""def"":""A structure of wood or stone extended into the sea to influence the current or tide, or to protect a harbor or beach.""},{""word"":""RUDER"",""pos"":""adjective"",""def"":""Bad-mannered.""}]"
7/27/2026,Hard,"[
 [""E"", ""N"", ""E"", ""M"", ""A""],
 [""A"", null, ""M"", null, ""H""],
 [""G"", ""R"", ""A"", ""P"", ""E""],
 [""E"", null, ""I"", null, ""A""],
 [""R"", ""I"", ""L"", ""E"", ""D""]
    ]","[
      [true, false, true, false, true],
      [false, null, false, null, false],
      [true, false, true, true, true],
      [true, null, false, null, false],
      [true, false, true, false, false]
    ]","[""ENEMA"",""GRAPE"",""RILED"",""EAGER"",""EMAIL"",""AHEAD""]","[{""word"":""ENEMA"",""pos"":""noun"",""def"":""An injection of fluid into the large intestine by way of the rectum, usually for medical purposes.""},{""word"":""GRAPE"",""pos"":""noun"",""def"":""A small, round, smooth-skinned edible fruit, usually purple, red, or green, that grows in bunches on vines of genus Vitis.""},{""word"":""RILED"",""pos"":""verb"",""def"":""To make angry""},{""word"":""EAGER"",""pos"":""adjective"",""def"":""Sharp; sour; acid.""},{""word"":""EMAIL"",""pos"":""noun"",""def"":""A system for transferring messages from one computer to another, usually through a network.""},{""word"":""AHEAD"",""pos"":""adverb"",""def"":""In or to the front; in advance; onward.""}]"
7/28/2026,Easy,"[
 [""D"", ""R"", ""I"", ""N"", ""K""],
 [""R"", null, ""D"", null, ""O""],
 [""U"", ""L"", ""E"", ""M"", ""A""],
 [""I"", null, ""A"", null, ""L""],
 [""D"", ""E"", ""L"", ""T"", ""A""]
    ]","[
      [true, true, true, true, true],
      [false, null, false, null, false],
      [true, false, true, true, true],
      [false, null, false, null, true],
      [true, false, false, false, true]
    ]","[""DRINK"",""ULEMA"",""DELTA"",""DRUID"",""IDEAL"",""KOALA""]","[{""word"":""DRINK"",""pos"":""verb"",""def"":""To consume (a liquid) through the mouth.""},{""word"":""ULEMA"",""pos"":""noun"",""def"":""An educated scholar of Islamic law; a member of the ulema class""},{""word"":""DELTA"",""pos"":""noun"",""def"":""The fourth letter of the modern Greek alphabet Δ, δ.""},{""word"":""DRUID"",""pos"":""noun"",""def"":""One of an order of priests among certain groups of Celts before the adoption of Abrahamic religions.""},{""word"":""IDEAL"",""pos"":""noun"",""def"":""A perfect standard of beauty, intellect etc., or a standard of excellence to aim at.""},{""word"":""KOALA"",""pos"":""noun"",""def"":""A tree-dwelling marsupial, Phascolarctos cinereus, that resembles a small bear with a broad head, large ears and sharp claws, mainly found in eastern Australia.""}]"
7/28/2026,Medium,"[
 [""U"", ""S"", ""U"", ""A"", ""L""],
 [""N"", null, ""T"", null, ""A""],
 [""F"", ""R"", ""I"", ""A"", ""R""],
 [""I"", null, ""L"", null, ""V""],
 [""T"", ""H"", ""E"", ""T"", ""A""]
    ]","[
      [true, true, true, false, true],
      [true, null, false, null, false],
      [true, false, true, false, false],
      [true, null, true, null, false],
      [true, false, true, false, true]
    ]","[""USUAL"",""FRIAR"",""THETA"",""UNFIT"",""UTILE"",""LARVA""]","[{""word"":""USUAL"",""pos"":""noun"",""def"":""The typical state of something, or something that is typical.""},{""word"":""FRIAR"",""pos"":""noun"",""def"":""A member of a mendicant Christian order such as the Augustinians, Carmelites (white friars), Franciscans (grey friars) or the Dominicans (black friars).""},{""word"":""THETA"",""pos"":""noun"",""def"":""The eighth letter of the Modern Greek alphabet, ninth in Old Greek: Θ, θ.""},{""word"":""UNFIT"",""pos"":""verb"",""def"":""To make unfit; to render unsuitable, spoil, disqualify.""},{""word"":""UTILE"",""pos"":""noun"",""def"":""A theoretical unit of measure of utility, for indicating a supposed quantity of satisfaction derived from an economic transaction.""},{""word"":""LARVA"",""pos"":""noun"",""def"":""An early stage of growth for some insects and amphibians, in which after hatching from their egg, insects are wingless and resemble a caterpillar or grub, and amphibians lack limbs and resemble fish.""}]"
7/28/2026,Hard,"[
 [""H"", ""O"", ""N"", ""E"", ""Y""],
 [""E"", null, ""I"", null, ""A""],
 [""I"", ""N"", ""N"", ""E"", ""R""],
 [""S"", null, ""T"", null, ""D""],
 [""T"", ""A"", ""H"", ""R"", ""S""]
    ]","[
      [false, true, false, false, true],
      [false, null, false, null, true],
      [true, true, true, true, false],
      [false, null, false, null, false],
      [true, false, true, true, false]
    ]","[""HONEY"",""INNER"",""TAHRS"",""HEIST"",""NINTH"",""YARDS""]","[{""word"":""HONEY"",""pos"":""noun"",""def"":""A viscous, sweet fluid produced from plant nectar by bees. Often used to sweeten tea or to spread on baked goods.""},{""word"":""INNER"",""pos"":""noun"",""def"":""An inner part.""},{""word"":""TAHRS"",""pos"":""noun"",""def"":""Any of three genera of large Asian ungulates belonging to the subfamily Caprinae (goat-antelopes).""},{""word"":""HEIST"",""pos"":""noun"",""def"":""A robbery or burglary, especially from an institution such as a bank or museum.""},{""word"":""NINTH"",""pos"":""noun"",""def"":""The person or thing in the ninth position.""},{""word"":""YARDS"",""pos"":""noun"",""def"":""A small, usually uncultivated area adjoining or (now especially) within the precincts of a house or other building.""}]"
7/29/2026,Easy,"[
 [""T"", ""O"", ""N"", ""I"", ""C""],
 [""O"", null, ""O"", null, ""A""],
 [""T"", ""A"", ""B"", ""E"", ""S""],
 [""E"", null, ""L"", null, ""T""],
 [""M"", ""A"", ""Y"", ""B"", ""E""]
    ]","[
      [true, false, true, false, true],
      [false, null, true, null, false],
      [true, false, true, true, true],
      [true, null, false, null, false],
      [true, false, true, true, true]
    ]","[""TONIC"",""TABES"",""MAYBE"",""TOTEM"",""NOBLY"",""CASTE""]","[{""word"":""TONIC"",""pos"":""noun"",""def"":""A substance with medicinal properties intended to restore or invigorate.""},{""word"":""TABES"",""pos"":""noun"",""def"":""A kind of slow bodily wasting or emaciating disease, often accompanying a chronic disease.""},{""word"":""MAYBE"",""pos"":""noun"",""def"":""Something that is possibly true.""},{""word"":""TOTEM"",""pos"":""noun"",""def"":""Any natural object or living creature that serves as an emblem of a tribe, clan or family.""},{""word"":""NOBLY"",""pos"":""adverb"",""def"":""In a noble manner.""},{""word"":""CASTE"",""pos"":""noun"",""def"":""Any of the hereditary social classes and subclasses of South Asian societies.""}]"
7/29/2026,Medium,"[
 [""S"", ""L"", ""A"", ""C"", ""K""],
 [""W"", null, ""V"", null, ""N""],
 [""O"", ""K"", ""A"", ""P"", ""I""],
 [""O"", null, ""I"", null, ""F""],
 [""P"", ""U"", ""L"", ""S"", ""E""]
    ]","[
      [true, false, false, true, true],
      [false, null, true, null, false],
      [true, true, true, false, true],
      [true, null, false, null, false],
      [true, false, true, false, true]
    ]","[""SLACK"",""OKAPI"",""PULSE"",""SWOOP"",""AVAIL"",""KNIFE""]","[{""word"":""SLACK"",""pos"":""noun"",""def"":""The part of anything that hangs loose, having no strain upon it.""},{""word"":""OKAPI"",""pos"":""noun"",""def"":""A large ruminant mammal, Okapia johnstoni, found in the rainforests of the Congo, related to the giraffe, but with a much shorter neck, a reddish brown coat and zebra-like stripes on its hindquarters.""},{""word"":""PULSE"",""pos"":""noun"",""def"":""A normally regular beat felt when arteries are depressed, caused by the pumping action of the heart.""},{""word"":""SWOOP"",""pos"":""noun"",""def"":""An instance, or the act of suddenly plunging downward.""},{""word"":""AVAIL"",""pos"":""noun"",""def"":""Effect in achieving a goal or aim; purpose, use (now usually in negative constructions).""},{""word"":""KNIFE"",""pos"":""noun"",""def"":""A utensil or a tool designed for cutting, consisting of a flat piece of hard material, usually steel or other metal (the blade), usually sharpened on one edge, attached to a handle. The blade may be pointed for piercing.""}]"
7/29/2026,Hard,"[
 [""S"", ""P"", ""I"", ""E"", ""D""],
 [""M"", null, ""N"", null, ""E""],
 [""A"", ""L"", ""T"", ""A"", ""R""],
 [""S"", null, ""E"", null, ""B""],
 [""H"", ""O"", ""R"", ""N"", ""Y""]
    ]","[
      [true, true, false, true, false],
      [true, null, false, null, false],
      [false, true, false, false, true],
      [false, null, true, null, false],
      [false, false, true, true, false]
    ]","[""SPIED"",""ALTAR"",""HORNY"",""SMASH"",""INTER"",""DERBY""]","[{""word"":""SPIED"",""pos"":""verb"",""def"":""To act as a spy.""},{""word"":""ALTAR"",""pos"":""noun"",""def"":""A table or similar flat-topped structure used for religious rites.""},{""word"":""HORNY"",""pos"":""adjective"",""def"":""Hard or bony, like an animal's horn.""},{""word"":""SMASH"",""pos"":""noun"",""def"":""The sound of a violent impact; a violent striking together.""},{""word"":""INTER"",""pos"":""verb"",""def"":""To bury in a grave.""},{""word"":""DERBY"",""pos"":""noun"",""def"":""Any of several annual horse races.""}]"
7/30/2026,Easy,"[
 [""V"", ""A"", ""P"", ""I"", ""D""],
 [""O"", null, ""I"", null, ""U""],
 [""I"", ""L"", ""E"", ""U"", ""M""],
 [""C"", null, ""C"", null, ""M""],
 [""E"", ""N"", ""E"", ""M"", ""Y""]
    ]","[
      [true, false, false, false, true],
      [true, null, false, null, true],
      [true, true, true, false, true],
      [true, null, false, null, true],
      [true, false, true, false, true]
    ]","[""VAPID"",""ILEUM"",""ENEMY"",""VOICE"",""PIECE"",""DUMMY""]","[{""word"":""VAPID"",""pos"":""adjective"",""def"":""Offering nothing that is stimulating or challenging.""},{""word"":""ILEUM"",""pos"":""noun"",""def"":""The last, and usually the longest, division of the small intestine; the part between the jejunum and large intestine.""},{""word"":""ENEMY"",""pos"":""noun"",""def"":""Someone who is hostile to, feels hatred towards, opposes the interests of, or intends injury to someone else.""},{""word"":""VOICE"",""pos"":""noun"",""def"":""Sound uttered by the mouth, especially by human beings in speech or song; sound thus uttered considered as possessing some special quality or character""},{""word"":""PIECE"",""pos"":""noun"",""def"":""A part of a larger whole, usually in such a form that it is able to be separated from other parts.""},{""word"":""DUMMY"",""pos"":""noun"",""def"":""A silent person; a person who does not talk.""}]"
7/30/2026,Medium,"[
 [""C"", ""H"", ""U"", ""M"", ""P""],
 [""R"", null, ""L"", null, ""E""],
 [""O"", ""T"", ""T"", ""O"", ""S""],
 [""S"", null, ""R"", null, ""T""],
 [""S"", ""H"", ""A"", ""K"", ""O""]
    ]","[
      [true, false, false, true, true],
      [false, null, true, null, true],
      [true, false, true, false, false],
      [true, null, true, null, false],
      [true, false, true, false, true]
    ]","[""CHUMP"",""OTTOS"",""SHAKO"",""CROSS"",""ULTRA"",""PESTO""]","[{""word"":""CHUMP"",""pos"":""verb"",""def"":""To bite or chew loudly or heavily.""},{""word"":""OTTOS"",""pos"":""noun"",""def"":""An essential oil extracted from flowers.""},{""word"":""SHAKO"",""pos"":""noun"",""def"":""A stiff, cylindrical military dress hat with a metal plate in front, a short visor, and a plume.""},{""word"":""CROSS"",""pos"":""noun"",""def"":""A geometrical figure consisting of two straight lines or bars intersecting each other such that at least one of them is bisected by the other.""},{""word"":""ULTRA"",""pos"":""noun"",""def"":""An ultraroyalist in France.""},{""word"":""PESTO"",""pos"":""noun"",""def"":""A sauce, especially for pasta, originating from the Genoa region in Italy, made from basil, garlic, pine nuts, olive oil and cheese (usually pecorino)""}]"
7/30/2026,Hard,"[
 [""S"", ""U"", ""R"", ""L"", ""Y""],
 [""T"", null, ""E"", null, ""A""],
 [""O"", ""C"", ""C"", ""U"", ""R""],
 [""I"", null, ""U"", null, ""N""],
 [""C"", ""O"", ""T"", ""E"", ""S""]
    ]","[
      [true, false, false, true, true],
      [false, null, false, null, true],
      [false, false, false, true, false],
      [false, null, true, null, true],
      [false, false, false, true, true]
    ]","[""SURLY"",""OCCUR"",""COTES"",""STOIC"",""RECUT"",""YARNS""]","[{""word"":""SURLY"",""pos"":""adjective"",""def"":""Irritated, bad-tempered, unfriendly.""},{""word"":""OCCUR"",""pos"":""verb"",""def"":""To happen or take place.""},{""word"":""COTES"",""pos"":""noun"",""def"":""A cottage or hut.""},{""word"":""STOIC"",""pos"":""noun"",""def"":""Proponent of stoicism, a school of thought, from in 300 B.C.E. up to about the time of Marcus Aurelius, who holds that by cultivating an understanding of the logos, or natural law, one can be free of suffering.""},{""word"":""RECUT"",""pos"":""verb"",""def"":""To cut again""},{""word"":""YARNS"",""pos"":""noun"",""def"":""A twisted strand of fiber used for knitting or weaving.""}]"
7/31/2026,Easy,"[
 [""F"", ""I"", ""L"", ""E"", ""T""],
 [""O"", null, ""E"", null, ""I""],
 [""R"", ""H"", ""E"", ""U"", ""M""],
 [""G"", null, ""C"", null, ""I""],
 [""O"", ""O"", ""H"", ""E"", ""D""]
    ]","[
      [true, false, false, false, true],
      [true, null, true, null, false],
      [true, false, true, false, true],
      [true, null, true, null, false],
      [true, true, true, true, true]
    ]","[""FILET"",""RHEUM"",""OOHED"",""FORGO"",""LEECH"",""TIMID""]","[{""word"":""FILET"",""pos"":""noun"",""def"":""A headband; a ribbon or other band used to tie the hair up, or keep a headdress in place, or for decoration.""},{""word"":""RHEUM"",""pos"":""noun"",""def"":""Watery or thin discharge of serum or mucus, especially from the eyes or nose, formerly thought to cause disease.""},{""word"":""OOHED"",""pos"":""verb"",""def"":""To exclaim ooh.""},{""word"":""FORGO"",""pos"":""verb"",""def"":""To let pass, to leave alone, to let go.""},{""word"":""LEECH"",""pos"":""noun"",""def"":""An aquatic blood-sucking annelid of class Hirudinea, especially Hirudo medicinalis.""},{""word"":""TIMID"",""pos"":""adjective"",""def"":""Lacking in courage or confidence.""}]"
7/31/2026,Medium,"[
 [""T"", ""R"", ""A"", ""I"", ""L""],
 [""E"", null, ""L"", null, ""A""],
 [""A"", ""M"", ""O"", ""N"", ""G""],
 [""S"", null, ""N"", null, ""E""],
 [""E"", ""G"", ""G"", ""A"", ""R""]
    ]","[
      [true, false, false, false, true],
      [false, null, true, null, false],
      [false, false, true, false, true],
      [true, null, false, null, true],
      [true, true, true, true, true]
    ]","[""TRAIL"",""AMONG"",""EGGAR"",""TEASE"",""ALONG"",""LAGER""]","[{""word"":""TRAIL"",""pos"":""noun"",""def"":""The track or indication marking the route followed by something that has passed, such as the footprints of animal on land or the contrail of an airplane in the sky.""},{""word"":""AMONG"",""pos"":""preposition"",""def"":""Denotes a mingling or intermixing with distinct or separable objects. (See Usage Note at amidst.)""},{""word"":""EGGAR"",""pos"":""noun"",""def"":""Any moth of the family Lasiocampidae.""},{""word"":""TEASE"",""pos"":""noun"",""def"":""One who teases.""},{""word"":""ALONG"",""pos"":""adverb"",""def"":""In company; together.""},{""word"":""LAGER"",""pos"":""noun"",""def"":""A type of beer, brewed using a bottom-fermenting yeast.""}]"
7/31/2026,Hard,"[
 [""A"", ""G"", ""O"", ""R"", ""A""],
 [""C"", null, ""T"", null, ""B""],
 [""R"", ""E"", ""T"", ""R"", ""O""],
 [""I"", null, ""E"", null, ""R""],
 [""D"", ""U"", ""R"", ""S"", ""T""]
    ]","[
      [false, true, false, true, false],
      [false, null, true, null, true],
      [true, true, false, false, false],
      [true, null, false, null, false],
      [false, true, true, false, true]
    ]","[""AGORA"",""RETRO"",""DURST"",""ACRID"",""OTTER"",""ABORT""]","[{""word"":""AGORA"",""pos"":""noun"",""def"":""A place for gathering.""},{""word"":""RETRO"",""pos"":""noun"",""def"":""Past fashions or trends.""},{""word"":""DURST"",""pos"":""verb"",""def"":""To have enough courage (to do something).""},{""word"":""ACRID"",""pos"":""adjective"",""def"":""Sharp and harsh, or bitter and not to the taste.""},{""word"":""OTTER"",""pos"":""noun"",""def"":""An aquatic or marine carnivorous mammal in the subfamily Lutrinae of the family Mustelidae, which also includes weasels, polecats, badgers, and others.""},{""word"":""ABORT"",""pos"":""noun"",""def"":""A miscarriage; an untimely birth; an abortion.""}]"
8/1/2026,Easy,"[
 [""F"", ""U"", ""G"", ""U"", ""E""],
 [""I"", null, ""U"", null, ""X""],
 [""B"", ""R"", ""A"", ""C"", ""E""],
 [""E"", null, ""V"", null, ""R""],
 [""R"", ""O"", ""A"", ""S"", ""T""]
    ]","[
      [true, false, false, false, true],
      [false, null, false, null, true],
      [true, true, true, false, true],
      [true, null, true, null, true],
      [true, false, true, true, true]
    ]","[""FUGUE"",""BRACE"",""ROAST"",""FIBER"",""GUAVA"",""EXERT""]","[{""word"":""FUGUE"",""pos"":""noun"",""def"":""A contrapuntal piece of music wherein a particular melody is played in a number of voices, each voice introduced in turn by playing the melody.""},{""word"":""BRACE"",""pos"":""noun"",""def"":""Armor for the arm; vambrace.""},{""word"":""ROAST"",""pos"":""noun"",""def"":""A cut of meat suited to roasting""},{""word"":""FIBER"",""pos"":""noun"",""def"":""A single elongated piece of a given material, roughly round in cross-section, often twisted with other fibers to form thread.""},{""word"":""GUAVA"",""pos"":""noun"",""def"":""A tropical tree or shrub of the myrtle family, Psidium guajava.""},{""word"":""EXERT"",""pos"":""verb"",""def"":""To put in vigorous action.""}]"
8/1/2026,Medium,"[
 [""F"", ""L"", ""U"", ""N"", ""K""],
 [""R"", null, ""N"", null, ""N""],
 [""A"", ""R"", ""I"", ""S"", ""E""],
 [""U"", null, ""T"", null, ""E""],
 [""D"", ""R"", ""E"", ""A"", ""D""]
    ]","[
      [true, false, false, true, true],
      [false, null, true, null, true],
      [true, true, true, false, false],
      [true, null, false, null, true],
      [true, false, false, false, true]
    ]","[""FLUNK"",""ARISE"",""DREAD"",""FRAUD"",""UNITE"",""KNEED""]","[{""word"":""FLUNK"",""pos"":""verb"",""def"":""Of a student, to fail a class; to not pass.""},{""word"":""ARISE"",""pos"":""verb"",""def"":""To come up from a lower to a higher position.""},{""word"":""DREAD"",""pos"":""noun"",""def"":""Great fear in view of impending evil; fearful apprehension of danger; anticipatory terror.""},{""word"":""FRAUD"",""pos"":""noun"",""def"":""The crime of stealing or otherwise illegally obtaining money by use of deception tactics.""},{""word"":""UNITE"",""pos"":""noun"",""def"":""A British gold coin worth 20 shillings, first produced during the reign of King James I, and bearing a legend indicating the king's intention of uniting the kingdoms of England and Scotland.""},{""word"":""KNEED"",""pos"":""verb"",""def"":""To kneel to.""}]"
8/1/2026,Hard,"[
 [""A"", ""P"", ""P"", ""L"", ""E""],
 [""L"", null, ""L"", null, ""B""],
 [""L"", ""L"", ""A"", ""N"", ""O""],
 [""A"", null, ""N"", null, ""N""],
 [""Y"", ""U"", ""K"", ""K"", ""Y""]
    ]","[
      [true, true, true, false, false],
      [true, null, false, null, false],
      [true, true, false, false, true],
      [false, null, false, null, true],
      [false, true, false, false, false]
    ]","[""APPLE"",""LLANO"",""YUKKY"",""ALLAY"",""PLANK"",""EBONY""]","[{""word"":""APPLE"",""pos"":""noun"",""def"":""A common, round fruit produced by the tree Malus domestica, cultivated in temperate climates.""},{""word"":""LLANO"",""pos"":""noun"",""def"":""A plain or steppe in parts of Latin America.""},{""word"":""YUKKY"",""pos"":""adjective"",""def"":""Of something highly offensive; causing aversion or disgust.""},{""word"":""ALLAY"",""pos"":""noun"",""def"":""Alleviation; abatement; check.""},{""word"":""PLANK"",""pos"":""noun"",""def"":""A long, broad and thick piece of timber, as opposed to a board which is less thick.""},{""word"":""EBONY"",""pos"":""noun"",""def"":""A hard, dense, deep black wood from various subtropical and tropical trees, especially of the genus Diospyros.""}]"
